n.evals.q.1.0.	train._.me.hebbian.network.best.quality.consistency	train._.me.hebbian.network.best.quality.consistency.min	train._.me.hebbian.network.best.quality.consistency.max	train._.me.hebbian.layer.best.quality.consistency	train._.me.hebbian.layer.best.quality.consistency.min	train._.me.hebbian.layer.best.quality.consistency.max	train._.me.hebbian.neuron.best.quality.consistency	train._.me.hebbian.neuron.best.quality.consistency.min	train._.me.hebbian.neuron.best.quality.consistency.max	train._.me.hebbian.synapse.best.quality.consistency	train._.me.hebbian.synapse.best.quality.consistency.min	train._.me.hebbian.synapse.best.quality.consistency.max	train._.me.freeForm.best.quality.consistency	train._.me.freeForm.best.quality.consistency.min	train._.me.freeForm.best.quality.consistency.max
1.220e+04	5.977e+01	1.994e-01	6.353e+01	9.942e+01	1.561e-01	1.373e+02	4.417e+01	2.372e+01	4.741e+01	2.929e+00	1.562e+00	8.829e+00	5.684e-14	0.000e+00	4.686e+00
1.230e+04	5.977e+01	1.994e-01	8.660e+01	9.942e+01	1.561e-01	1.373e+02	4.417e+01	2.372e+01	4.741e+01	2.929e+00	1.562e+00	8.829e+00	7.493e-01	0.000e+00	2.363e+01
1.240e+04	5.977e+01	1.994e-01	8.660e+01	9.942e+01	1.561e-01	1.373e+02	4.417e+01	2.372e+01	4.741e+01	2.929e+00	1.562e+00	8.829e+00	7.493e-01	0.000e+00	2.363e+01
1.250e+04	5.977e+01	1.994e-01	8.660e+01	9.942e+01	1.561e-01	1.373e+02	4.417e+01	2.372e+01	4.741e+01	2.929e+00	1.562e+00	8.829e+00	4.900e-01	0.000e+00	2.160e+01
1.260e+04	5.977e+01	1.994e-01	8.660e+01	9.942e+01	1.561e-01	1.373e+02	4.417e+01	2.372e+01	4.741e+01	2.929e+00	1.562e+00	8.829e+00	4.900e-01	0.000e+00	2.160e+01
1.270e+04	5.977e+01	1.994e-01	8.660e+01	9.942e+01	1.561e-01	1.373e+02	4.417e+01	2.391e+01	4.741e+01	2.929e+00	1.562e+00	8.829e+00	4.900e-01	0.000e+00	2.160e+01
1.280e+04	5.977e+01	1.994e-01	8.660e+01	9.942e+01	1.561e-01	1.373e+02	4.417e+01	2.391e+01	4.741e+01	2.929e+00	1.562e+00	8.829e+00	4.900e-01	0.000e+00	2.160e+01
1.290e+04	5.977e+01	1.994e-01	8.660e+01	9.942e+01	1.561e-01	1.373e+02	4.417e+01	2.391e+01	4.741e+01	3.125e+00	1.972e+00	1.375e+01	4.900e-01	0.000e+00	2.160e+01
1.300e+04	5.977e+01	1.994e-01	8.660e+01	9.942e+01	1.561e-01	1.425e+02	4.417e+01	2.391e+01	4.741e+01	3.125e+00	1.972e+00	1.375e+01	7.185e+00	0.000e+00	5.114e+01
1.310e+04	5.977e+01	1.994e-01	8.660e+01	9.942e+01	1.561e-01	1.425e+02	4.417e+01	2.754e+01	4.741e+01	3.125e+00	1.972e+00	1.375e+01	8.769e+00	0.000e+00	5.114e+01
1.320e+04	5.977e+01	4.146e+00	8.660e+01	9.942e+01	1.561e-01	1.425e+02	4.417e+01	2.754e+01	4.741e+01	3.125e+00	1.972e+00	1.375e+01	8.769e+00	0.000e+00	5.114e+01
1.330e+04	5.977e+01	4.146e+00	8.660e+01	9.942e+01	1.561e-01	1.425e+02	4.417e+01	2.754e+01	4.741e+01	3.125e+00	1.972e+00	1.375e+01	8.769e+00	0.000e+00	5.114e+01
1.340e+04	5.977e+01	4.146e+00	8.660e+01	9.942e+01	1.561e-01	1.425e+02	4.417e+01	2.754e+01	4.741e+01	3.125e+00	1.972e+00	1.375e+01	4.900e-01	0.000e+00	2.160e+01
1.350e+04	5.977e+01	4.146e+00	8.660e+01	9.942e+01	1.561e-01	1.425e+02	4.417e+01	2.754e+01	4.741e+01	7.803e+00	1.972e+00	9.553e+00	4.900e-01	0.000e+00	2.160e+01
1.360e+04	5.977e+01	4.146e+00	8.660e+01	9.942e+01	1.561e-01	1.425e+02	4.417e+01	2.754e+01	4.741e+01	7.803e+00	1.972e+00	9.553e+00	4.900e-01	0.000e+00	2.160e+01
1.370e+04	5.977e+01	4.146e+00	8.660e+01	9.942e+01	1.561e-01	1.425e+02	4.417e+01	2.754e+01	4.741e+01	7.803e+00	1.972e+00	9.553e+00	4.900e-01	0.000e+00	2.160e+01
1.380e+04	5.977e+01	4.146e+00	8.660e+01	9.942e+01	1.561e-01	1.425e+02	4.417e+01	2.754e+01	4.741e+01	3.125e+00	1.972e+00	9.553e+00	4.900e-01	0.000e+00	2.160e+01
1.390e+04	5.977e+01	4.146e+00	8.660e+01	9.942e+01	1.561e-01	1.425e+02	4.417e+01	2.754e+01	4.741e+01	3.125e+00	1.972e+00	9.553e+00	4.900e-01	0.000e+00	2.160e+01
1.400e+04	5.977e+01	4.146e+00	8.660e+01	9.942e+01	1.561e-01	1.425e+02	4.417e+01	2.754e+01	4.741e+01	3.125e+00	1.972e+00	9.553e+00	4.900e-01	0.000e+00	2.160e+01
1.410e+04	5.977e+01	4.146e+00	8.660e+01	9.942e+01	1.561e-01	1.425e+02	4.417e+01	2.754e+01	4.741e+01	7.803e+00	2.477e+00	1.303e+01	4.900e-01	0.000e+00	2.160e+01
1.420e+04	5.977e+01	4.146e+00	8.660e+01	9.942e+01	1.561e-01	1.425e+02	4.417e+01	2.754e+01	4.741e+01	7.803e+00	2.477e+00	1.303e+01	4.900e-01	0.000e+00	2.160e+01
1.430e+04	5.977e+01	4.146e+00	8.660e+01	9.942e+01	1.561e-01	1.425e+02	4.417e+01	2.754e+01	4.741e+01	7.803e+00	2.477e+00	1.303e+01	4.900e-01	0.000e+00	2.160e+01
1.440e+04	5.977e+01	4.146e+00	8.660e+01	9.942e+01	1.561e-01	1.425e+02	4.417e+01	2.754e+01	4.741e+01	7.803e+00	2.477e+00	1.303e+01	4.900e-01	0.000e+00	2.160e+01
1.450e+04	5.977e+01	4.146e+00	8.660e+01	9.942e+01	1.561e-01	1.425e+02	4.417e+01	2.754e+01	4.741e+01	7.803e+00	2.477e+00	1.303e+01	4.900e-01	0.000e+00	2.160e+01
1.460e+04	5.977e+01	4.146e+00	8.981e+01	9.942e+01	1.561e-01	1.425e+02	4.417e+01	2.754e+01	4.741e+01	7.803e+00	2.477e+00	1.303e+01	4.900e-01	0.000e+00	2.160e+01
1.470e+04	5.977e+01	4.146e+00	8.981e+01	9.942e+01	1.561e-01	1.425e+02	4.417e+01	2.754e+01	4.741e+01	7.803e+00	2.477e+00	1.303e+01	4.900e-01	0.000e+00	2.160e+01
1.480e+04	5.977e+01	4.146e+00	8.981e+01	9.942e+01	1.561e-01	1.467e+02	4.417e+01	2.754e+01	4.741e+01	7.803e+00	2.477e+00	1.303e+01	4.900e-01	0.000e+00	2.160e+01
1.490e+04	5.977e+01	4.146e+00	8.981e+01	9.942e+01	1.561e-01	1.467e+02	4.417e+01	2.754e+01	4.741e+01	7.803e+00	2.477e+00	1.303e+01	4.900e-01	0.000e+00	2.160e+01
1.500e+04	5.977e+01	4.146e+00	8.981e+01	9.942e+01	1.561e-01	1.467e+02	4.417e+01	2.754e+01	4.741e+01	7.803e+00	2.477e+00	1.303e+01	4.900e-01	0.000e+00	2.160e+01
1.510e+04	5.977e+01	4.146e+00	8.981e+01	9.942e+01	1.561e-01	1.467e+02	4.417e+01	2.754e+01	4.741e+01	7.803e+00	2.477e+00	1.303e+01	4.900e-01	0.000e+00	2.160e+01
1.520e+04	5.977e+01	4.146e+00	8.981e+01	9.942e+01	1.561e-01	1.467e+02	4.417e+01	2.754e+01	4.741e+01	4.098e+00	2.477e+00	9.553e+00	4.900e-01	0.000e+00	2.160e+01
1.530e+04	5.977e+01	4.146e+00	8.981e+01	9.942e+01	1.561e-01	1.467e+02	4.417e+01	2.754e+01	4.741e+01	4.098e+00	2.477e+00	9.553e+00	8.484e-01	0.000e+00	2.160e+01
1.540e+04	5.977e+01	4.146e+00	8.981e+01	9.942e+01	1.561e-01	1.467e+02	4.417e+01	2.754e+01	4.741e+01	4.098e+00	2.477e+00	9.553e+00	4.900e-01	0.000e+00	2.160e+01
1.550e+04	5.977e+01	4.146e+00	8.981e+01	9.942e+01	1.561e-01	1.467e+02	4.417e+01	2.754e+01	4.741e+01	4.098e+00	2.477e+00	9.553e+00	4.900e-01	8.882e-16	2.160e+01
1.560e+04	5.977e+01	4.146e+00	8.981e+01	9.942e+01	1.561e-01	1.467e+02	4.417e+01	2.754e+01	4.741e+01	4.098e+00	2.477e+00	9.553e+00	4.900e-01	1.776e-15	2.160e+01
1.570e+04	5.977e+01	4.146e+00	8.981e+01	9.942e+01	1.561e-01	1.467e+02	4.417e+01	2.754e+01	4.741e+01	4.098e+00	2.477e+00	9.553e+00	4.900e-01	0.000e+00	2.160e+01
1.580e+04	5.977e+01	4.146e+00	8.981e+01	9.942e+01	1.561e-01	1.467e+02	3.781e+01	2.754e+01	4.741e+01	4.098e+00	2.477e+00	9.553e+00	8.224e+00	0.000e+00	6.559e+01
1.590e+04	5.977e+01	4.146e+00	8.981e+01	1.373e+02	1.561e-01	1.496e+02	3.781e+01	2.754e+01	4.741e+01	4.098e+00	2.477e+00	9.553e+00	4.900e-01	0.000e+00	2.160e+01
1.600e+04	5.977e+01	4.146e+00	8.981e+01	1.373e+02	1.561e-01	1.496e+02	3.781e+01	2.754e+01	4.741e+01	4.098e+00	2.477e+00	9.553e+00	4.900e-01	0.000e+00	2.160e+01
1.610e+04	5.977e+01	4.146e+00	8.981e+01	1.373e+02	1.561e-01	1.496e+02	4.417e+01	2.754e+01	6.032e+01	4.098e+00	2.477e+00	9.553e+00	4.900e-01	0.000e+00	2.160e+01
1.620e+04	5.977e+01	4.146e+00	8.981e+01	1.373e+02	1.561e-01	1.496e+02	4.417e+01	2.754e+01	6.032e+01	4.098e+00	2.477e+00	9.553e+00	4.900e-01	0.000e+00	2.160e+01
1.630e+04	8.660e+01	4.146e+00	9.119e+01	1.373e+02	1.561e-01	1.496e+02	4.417e+01	2.754e+01	6.032e+01	3.125e+00	1.883e+00	7.803e+00	4.900e-01	0.000e+00	2.160e+01
1.640e+04	8.660e+01	4.146e+00	9.119e+01	1.373e+02	1.561e-01	1.496e+02	4.417e+01	2.754e+01	6.032e+01	3.125e+00	1.883e+00	7.803e+00	4.900e-01	0.000e+00	2.160e+01
1.650e+04	8.660e+01	4.146e+00	9.119e+01	1.373e+02	1.561e-01	1.496e+02	4.417e+01	2.754e+01	6.032e+01	3.125e+00	1.883e+00	7.803e+00	4.900e-01	0.000e+00	2.160e+01
1.660e+04	8.660e+01	4.146e+00	9.119e+01	1.373e+02	1.561e-01	1.496e+02	4.417e+01	2.754e+01	6.032e+01	3.125e+00	1.883e+00	7.803e+00	4.900e-01	0.000e+00	2.160e+01
1.670e+04	8.660e+01	4.146e+00	9.119e+01	1.373e+02	1.561e-01	1.496e+02	4.417e+01	2.754e+01	6.032e+01	3.125e+00	1.883e+00	7.803e+00	4.900e-01	0.000e+00	2.160e+01
1.680e+04	8.660e+01	4.146e+00	9.119e+01	1.373e+02	6.812e+00	1.496e+02	4.417e+01	2.754e+01	6.032e+01	3.125e+00	1.883e+00	7.803e+00	4.900e-01	0.000e+00	2.160e+01
1.690e+04	8.660e+01	4.146e+00	9.119e+01	1.373e+02	6.812e+00	1.496e+02	3.691e+01	2.754e+01	4.741e+01	3.125e+00	1.883e+00	7.803e+00	4.900e-01	0.000e+00	2.160e+01
1.700e+04	8.660e+01	4.146e+00	9.119e+01	1.373e+02	6.812e+00	1.496e+02	3.691e+01	2.754e+01	4.741e+01	3.125e+00	1.883e+00	7.803e+00	4.900e-01	0.000e+00	2.160e+01
1.710e+04	8.660e+01	4.146e+00	9.119e+01	1.373e+02	6.812e+00	1.496e+02	3.691e+01	2.754e+01	4.741e+01	2.949e+00	1.590e+00	7.803e+00	4.900e-01	0.000e+00	2.160e+01
1.720e+04	8.660e+01	4.146e+00	9.119e+01	1.373e+02	6.812e+00	1.496e+02	3.691e+01	2.754e+01	4.741e+01	2.949e+00	1.590e+00	7.803e+00	4.900e-01	0.000e+00	2.160e+01
1.730e+04	8.660e+01	4.146e+00	9.687e+01	1.373e+02	6.812e+00	1.496e+02	3.691e+01	2.754e+01	4.741e+01	2.949e+00	1.590e+00	7.803e+00	4.900e-01	0.000e+00	2.160e+01
1.740e+04	8.660e+01	4.146e+00	9.687e+01	1.373e+02	6.812e+00	1.496e+02	3.691e+01	7.455e+00	4.741e+01	2.949e+00	1.590e+00	7.803e+00	4.900e-01	0.000e+00	2.160e+01
1.750e+04	8.660e+01	4.146e+00	9.687e+01	1.373e+02	6.812e+00	1.496e+02	3.691e+01	7.455e+00	4.741e+01	2.949e+00	1.590e+00	7.803e+00	4.900e-01	0.000e+00	2.160e+01
1.760e+04	6.722e+01	4.146e+00	9.687e+01	1.373e+02	6.812e+00	1.496e+02	3.792e+01	7.455e+00	4.741e+01	2.949e+00	1.590e+00	7.803e+00	4.900e-01	0.000e+00	2.160e+01
1.770e+04	6.722e+01	4.146e+00	9.687e+01	1.373e+02	6.812e+00	1.496e+02	3.792e+01	7.455e+00	4.741e+01	2.949e+00	1.590e+00	7.803e+00	4.900e-01	0.000e+00	2.160e+01
1.780e+04	6.722e+01	4.146e+00	9.687e+01	1.373e+02	6.812e+00	1.496e+02	3.792e+01	7.455e+00	4.741e+01	2.949e+00	1.590e+00	7.803e+00	4.900e-01	0.000e+00	2.160e+01
1.790e+04	6.722e+01	4.146e+00	9.687e+01	1.373e+02	1.207e+01	1.496e+02	3.792e+01	7.455e+00	4.741e+01	2.949e+00	1.590e+00	7.803e+00	4.900e-01	0.000e+00	2.160e+01
1.800e+04	6.722e+01	4.146e+00	9.687e+01	1.373e+02	1.207e+01	1.496e+02	3.792e+01	7.455e+00	4.741e+01	2.949e+00	1.590e+00	7.803e+00	4.900e-01	0.000e+00	2.160e+01
1.810e+04	6.722e+01	4.146e+00	9.687e+01	1.373e+02	1.207e+01	1.496e+02	3.792e+01	7.455e+00	4.741e+01	2.949e+00	1.590e+00	5.513e+00	4.900e-01	0.000e+00	2.160e+01
1.820e+04	6.722e+01	4.146e+00	9.687e+01	1.373e+02	1.207e+01	1.496e+02	3.792e+01	7.455e+00	4.741e+01	2.949e+00	1.590e+00	5.513e+00	4.900e-01	0.000e+00	2.160e+01
1.830e+04	6.722e+01	4.146e+00	9.687e+01	1.373e+02	1.207e+01	1.496e+02	3.792e+01	7.455e+00	4.741e+01	1.972e+00	9.389e-01	3.125e+00	4.900e-01	0.000e+00	2.160e+01
1.840e+04	6.722e+01	4.146e+00	9.687e+01	1.291e+02	3.006e+01	1.496e+02	3.792e+01	7.455e+00	4.741e+01	2.949e+00	9.389e-01	3.304e+00	4.900e-01	0.000e+00	2.160e+01
1.850e+04	6.722e+01	4.146e+00	9.687e+01	1.291e+02	3.006e+01	1.496e+02	3.792e+01	7.455e+00	4.741e+01	2.949e+00	9.389e-01	3.304e+00	4.900e-01	0.000e+00	2.160e+01
1.860e+04	6.722e+01	4.146e+00	9.687e+01	1.291e+02	4.602e+01	1.496e+02	3.792e+01	7.455e+00	4.741e+01	1.883e+00	9.183e-01	3.304e+00	4.900e-01	0.000e+00	2.160e+01
1.870e+04	6.722e+01	4.146e+00	9.687e+01	1.291e+02	4.602e+01	1.496e+02	3.792e+01	7.455e+00	4.741e+01	1.590e+00	9.183e-01	3.125e+00	4.900e-01	0.000e+00	2.160e+01
1.880e+04	6.722e+01	4.146e+00	9.687e+01	1.291e+02	4.602e+01	1.496e+02	3.691e+01	7.455e+00	4.741e+01	1.590e+00	9.183e-01	3.125e+00	4.900e-01	0.000e+00	2.160e+01
1.890e+04	6.722e+01	4.146e+00	9.687e+01	1.291e+02	4.602e+01	1.496e+02	3.691e+01	1.751e+01	4.741e+01	1.590e+00	9.183e-01	3.125e+00	4.900e-01	0.000e+00	2.160e+01
1.900e+04	6.722e+01	4.146e+00	9.687e+01	1.291e+02	4.602e+01	1.496e+02	3.691e+01	1.591e+01	4.741e+01	1.590e+00	9.183e-01	3.125e+00	4.900e-01	0.000e+00	2.160e+01
1.910e+04	6.722e+01	4.146e+00	9.687e+01	1.291e+02	4.602e+01	1.496e+02	3.691e+01	1.591e+01	4.741e+01	1.590e+00	9.183e-01	3.125e+00	4.900e-01	0.000e+00	2.160e+01
1.920e+04	6.722e+01	4.146e+00	9.687e+01	1.291e+02	4.602e+01	1.496e+02	3.691e+01	1.591e+01	4.741e+01	1.590e+00	9.183e-01	2.633e+00	4.900e-01	0.000e+00	2.160e+01
1.930e+04	6.722e+01	4.146e+00	9.687e+01	1.291e+02	4.602e+01	1.496e+02	3.691e+01	1.591e+01	4.741e+01	1.590e+00	9.183e-01	2.633e+00	4.900e-01	0.000e+00	2.160e+01
1.940e+04	6.722e+01	4.146e+00	9.687e+01	1.291e+02	4.602e+01	1.496e+02	3.691e+01	1.591e+01	4.741e+01	1.590e+00	9.183e-01	2.633e+00	4.900e-01	0.000e+00	2.160e+01
1.950e+04	6.722e+01	4.146e+00	9.687e+01	1.291e+02	4.602e+01	1.496e+02	3.691e+01	1.591e+01	4.741e+01	1.590e+00	9.183e-01	2.633e+00	4.900e-01	0.000e+00	2.160e+01
1.960e+04	6.722e+01	4.146e+00	9.687e+01	1.291e+02	4.602e+01	1.496e+02	3.691e+01	1.591e+01	4.741e+01	1.590e+00	9.183e-01	2.633e+00	4.900e-01	0.000e+00	2.160e+01
1.970e+04	6.722e+01	4.146e+00	9.687e+01	1.291e+02	4.602e+01	1.496e+02	3.691e+01	1.591e+01	4.741e+01	1.590e+00	9.183e-01	2.633e+00	4.900e-01	0.000e+00	2.160e+01
1.980e+04	6.722e+01	4.146e+00	9.687e+01	8.281e+01	4.602e+01	1.462e+02	3.691e+01	1.591e+01	4.741e+01	1.590e+00	9.183e-01	2.633e+00	4.900e-01	0.000e+00	2.160e+01
1.990e+04	6.722e+01	4.146e+00	9.687e+01	8.281e+01	4.602e+01	1.462e+02	3.691e+01	1.591e+01	4.741e+01	1.590e+00	9.183e-01	2.633e+00	4.900e-01	0.000e+00	2.160e+01
2.000e+04	6.722e+01	4.146e+00	9.687e+01	8.281e+01	4.602e+01	1.462e+02	3.691e+01	1.591e+01	4.741e+01	1.590e+00	9.183e-01	2.633e+00	4.900e-01	0.000e+00	2.160e+01
2.010e+04	6.722e+01	4.146e+00	9.687e+01	8.281e+01	4.602e+01	1.462e+02	3.691e+01	1.591e+01	4.741e+01	1.590e+00	9.183e-01	2.633e+00	4.900e-01	0.000e+00	2.160e+01
2.020e+04	6.722e+01	4.146e+00	9.687e+01	8.281e+01	4.602e+01	1.462e+02	3.691e+01	1.591e+01	4.741e+01	1.590e+00	9.183e-01	2.633e+00	4.900e-01	0.000e+00	2.160e+01
2.030e+04	6.722e+01	4.146e+00	9.687e+01	8.281e+01	4.602e+01	1.462e+02	3.691e+01	1.591e+01	4.741e+01	1.590e+00	9.183e-01	2.633e+00	4.900e-01	0.000e+00	2.160e+01
2.040e+04	6.722e+01	4.146e+00	9.687e+01	8.281e+01	4.602e+01	1.462e+02	3.691e+01	1.591e+01	4.741e+01	1.590e+00	9.183e-01	2.633e+00	4.900e-01	0.000e+00	2.160e+01
2.050e+04	6.722e+01	4.146e+00	9.687e+01	8.281e+01	4.602e+01	1.462e+02	3.691e+01	1.591e+01	4.741e+01	1.590e+00	9.183e-01	2.633e+00	4.900e-01	0.000e+00	2.160e+01
2.060e+04	6.722e+01	4.146e+00	9.687e+01	8.281e+01	4.602e+01	1.462e+02	3.691e+01	1.591e+01	4.741e+01	1.590e+00	9.183e-01	2.633e+00	4.900e-01	0.000e+00	2.160e+01
2.070e+04	6.722e+01	4.146e+00	9.687e+01	8.281e+01	4.602e+01	1.462e+02	3.691e+01	1.591e+01	4.741e+01	2.633e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.080e+04	6.722e+01	4.146e+00	9.687e+01	8.281e+01	4.602e+01	1.462e+02	3.086e+01	1.591e+01	4.417e+01	2.633e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.090e+04	6.722e+01	4.146e+00	9.687e+01	8.281e+01	4.602e+01	1.462e+02	3.086e+01	1.591e+01	4.417e+01	2.633e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.100e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	3.086e+01	1.591e+01	4.417e+01	2.633e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.110e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	3.086e+01	1.591e+01	4.417e+01	2.633e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.120e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	3.086e+01	1.591e+01	4.417e+01	2.633e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.130e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	3.086e+01	1.591e+01	4.417e+01	2.633e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.140e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	3.086e+01	1.591e+01	4.417e+01	2.633e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.150e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	2.498e+01	1.591e+01	3.691e+01	2.633e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.160e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	2.498e+01	1.591e+01	3.691e+01	2.633e+00	1.590e+00	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.170e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	2.739e+01	1.591e+01	3.691e+01	2.633e+00	1.590e+00	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.180e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	2.739e+01	1.591e+01	3.691e+01	2.633e+00	1.590e+00	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.190e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	2.739e+01	1.591e+01	3.691e+01	2.633e+00	1.590e+00	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.200e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	2.739e+01	1.591e+01	3.691e+01	2.633e+00	1.590e+00	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.210e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	2.739e+01	1.591e+01	3.691e+01	2.633e+00	1.590e+00	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.220e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	2.739e+01	1.591e+01	3.691e+01	2.633e+00	1.590e+00	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.230e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	2.739e+01	1.591e+01	3.691e+01	2.633e+00	1.590e+00	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.240e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	2.739e+01	1.591e+01	3.691e+01	2.633e+00	1.590e+00	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.250e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	3.002e+01	1.591e+01	3.691e+01	2.628e+00	1.329e+00	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.260e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	3.002e+01	1.591e+01	3.691e+01	1.883e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.270e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	3.002e+01	1.591e+01	3.691e+01	1.883e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.280e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	3.002e+01	1.591e+01	3.691e+01	1.883e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.290e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	3.002e+01	1.591e+01	3.691e+01	1.883e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.300e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	3.002e+01	1.591e+01	3.691e+01	1.883e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.310e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	3.002e+01	1.591e+01	3.691e+01	1.883e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.320e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	3.002e+01	1.591e+01	3.691e+01	1.883e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.330e+04	6.722e+01	4.146e+00	9.687e+01	1.035e+02	4.602e+01	1.462e+02	3.002e+01	1.591e+01	3.691e+01	1.883e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.340e+04	6.722e+01	4.146e+00	9.687e+01	1.291e+02	4.602e+01	1.569e+02	3.002e+01	1.591e+01	3.691e+01	1.883e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.350e+04	6.722e+01	4.146e+00	9.687e+01	1.291e+02	4.602e+01	1.569e+02	3.002e+01	1.591e+01	3.691e+01	1.883e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.360e+04	6.722e+01	4.146e+00	9.687e+01	1.291e+02	4.602e+01	1.569e+02	3.002e+01	1.591e+01	3.691e+01	1.883e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.370e+04	6.722e+01	4.146e+00	9.687e+01	1.291e+02	4.602e+01	1.569e+02	3.002e+01	1.591e+01	3.691e+01	1.883e+00	9.389e-01	7.054e+00	4.900e-01	0.000e+00	2.160e+01
2.380e+04	6.722e+01	4.146e+00	9.687e+01	1.291e+02	4.602e+01	1.569e+02	3.002e+01	1.591e+01	3.691e+01	1.883e+00	9.389e-01	2.628e+00	4.900e-01	0.000e+00	2.160e+01
2.390e+04	6.722e+01	4.146e+00	9.687e+01	1.291e+02	4.602e+01	1.569e+02	3.002e+01	1.591e+01	3.691e+01	1.883e+00	9.389e-01	2.628e+00	4.900e-01	0.000e+00	2.160e+01
2.400e+04	6.722e+01	4.146e+00	9.687e+01	1.462e+02	4.602e+01	1.646e+02	2.628e+01	8.527e+00	3.086e+01	1.883e+00	9.389e-01	2.628e+00	4.900e-01	0.000e+00	2.160e+01
2.410e+04	6.722e+01	4.146e+00	9.687e+01	1.462e+02	4.602e+01	1.646e+02	2.628e+01	8.527e+00	3.086e+01	1.883e+00	9.389e-01	2.628e+00	4.900e-01	0.000e+00	2.160e+01
2.420e+04	6.722e+01	4.146e+00	9.687e+01	1.462e+02	4.602e+01	1.646e+02	2.628e+01	8.527e+00	3.086e+01	1.883e+00	9.389e-01	2.628e+00	4.900e-01	0.000e+00	2.160e+01
